atlas.MedFC	atlas.SubCalC	atlas.AC	atlas.PC	atlas.Precuneous	atlas.Brain-Stem	precuneus	7Am	7Pm	7m	PVC	POS2	atlas.FP	atlas.IC	atlas.SFG	atlas.MidFG	atlas.IFG tri	atlas.IFG oper	atlas.PreCG	atlas.TP	atlas.aSTG	atlas.pSTG	atlas.aMTG	atlas.pMTG	atlas.toMTG	atlas.aITG	atlas.pITG	atlas.toITG	atlas.PostCG	atlas.SPL	atlas.aSMG	atlas.pSMG	atlas.AG	atlas.sLOC	atlas.iLOC	atlas.ICC	atlas.SMA	atlas.PaCiG	atlas.Cuneal	atlas.FOrb	atlas.aPaHC	atlas.pPaHC	atlas.LG	atlas.aTFusC	atlas.pTFusC	atlas.TOFusC	atlas.OFusG	atlas.FO	atlas.CO	atlas.PO	atlas.PP	atlas.HG	atlas.PT	atlas.SCC	atlas.OP	atlas.Thalamus	atlas.Caudate	atlas.Putamen	atlas.Pallidum	atlas.Hippocampus	atlas.Amygdala	atlas.Accumbens
0.33731808529337404	-0.06730373859780323	-0.06194275176438381	0.07433705366340526	0.05087309576513803	0.022751723523374276	0.07880573117323034	-0.0013886434773044225	0.1813698354368529	0.1824312640412247	-0.11222099167090756	0.15165705783272956	-0.08601906501222903	-0.08086597236100941	-0.056291644441639324	-0.05725177791902651	-0.05176954799560553	-0.0860591230355299	-0.050604057211632254	-0.20127800174698568	0.02601199073666227	0.12879585428360718	0.14990243768677802	0.15553708143994308	0.12385337331800672	0.043559107565834976	0.07436261992026989	0.04541443210792067	0.06275323210798517	0.07059139819855706	-0.10161856190811319	-0.016356620237784725	0.07840662583953902	-0.013807809843527773	-0.013003127888340441	-0.11014173128781315	-0.04011899653916201	-0.059472603749771515	-0.1150630111232682	-0.08687560858586957	0.06150934854638647	0.010595050087026475	-0.1693859644541516	0.015234837469967816	-0.003914496757793789	-0.03941343052719572	-0.040589245114048364	-0.0035662045952607243	-0.033787509389094784	0.00551753385762528	-0.08531736411442765	-0.06501860057217025	0.017626180015730256	-0.07579390397426439	-0.15267925818831862	-0.19102877630734416	0.0004830532072473345	-0.019855941877366116	-0.03393001564121238	-0.036082237134752906	-0.06461948979731413	0.09933066709363655
0.12122052449135852	-0.06798611949268873	-0.04227008326672366	0.004368579901846309	-0.005367758927323296	0.015206943450548207	-0.004366137718314891	0.0032612780866797496	0.043688417740838474	0.037649841661468106	-0.0922758294952413	0.006520117884449792	-0.0754665740429278	-0.04737251339666364	-0.05704618317697349	-0.06132005365465315	-0.07750365905234753	-0.07075380047074205	-0.019660498429292694	-0.20607645279399328	-0.031406263080741785	0.036060445855314475	-0.03681535161037122	-0.020023101538989882	0.011072979905238148	-0.04347547033693594	0.021293279413825375	0.07547803655394894	0.04608952979495857	0.05281821384816285	-0.03591446727183348	-0.04115239591688893	-0.026141836758996607	0.005397559843362994	0.08675189206164724	-0.10767070546007326	-0.03692074036829347	-0.09185095549462644	-0.09241272622068775	-0.12527679552049595	-0.029758375679050954	-0.06909505636498975	-0.10529844002269273	-0.01055600621497644	-0.018792599438532814	0.04068583106346622	0.11955498732423478	-0.06818775867056838	-0.046858104381859916	-0.016007162556099668	-0.0890160216334869	-0.07654434075555802	-0.04204910422534307	-0.10571648737884333	-0.06472187855899228	-0.07963980159191003	0.008484196318309161	-0.03899632129162718	-0.027891430469622953	-0.06978985255368535	-0.028042821605920455	0.01532389000325336
-0.07992513867624375	-0.07521637258718611	-0.020680935830806376	-0.04979846057119264	-0.03963567930554425	0.005915051087564731	-0.05031502161442631	0.04860172947169909	-0.01828698055196632	-0.07890186229626349	-0.06272451528443658	-0.08926512818943232	-0.08581948648901797	-0.01688042720202748	-0.06350884616692984	-0.06580627421972127	-0.11635410493503931	-0.06831505029892943	0.008844266380110336	-0.206705189798843	-0.06189045896960346	-0.022530431423949573	-0.17954173948041782	-0.138413422318432	-0.057288589454644934	-0.10603288785175444	-0.021546097320868908	0.08274051619433948	0.03185609472070651	0.0553776809174998	0.045940697869814834	-0.046162790944506586	-0.10889816974905418	0.015372255519295847	0.14039447824666565	-0.10546136138630538	-0.01392868801763745	-0.12063765474412907	-0.08397760406710944	-0.15380290407766595	-0.09852056142077395	-0.09985880439263611	-0.07006499507109964	-0.02593656303044209	-0.025779488511117662	0.0888465654904852	0.20705445635819025	-0.10339645782394127	-0.04522796102050345	-0.022713274114227005	-0.0737226857998472	-0.07462111853921206	-0.07342489502357302	-0.11711287862067796	-0.02155825206158917	-0.00017876247590483275	0.013771290425341118	-0.040368367504960104	-0.014977364955951956	-0.07725564805812477	0.024904761487958754	-0.03611728683873319
-0.04382474000891103	-0.0891379731971256	-0.01738030005869723	-0.008714143665901636	0.0039178149695866865	0.0083141786865695	0.02267377993179487	0.11554362424017658	0.12776684302865873	-0.013576258599409138	-0.05340953919401883	0.015119937159894821	-0.11942545210176296	-0.022774696402214436	-0.07282114928578232	-0.06364248726372024	-0.13500932911564895	-0.0908073124155612	0.002522365363526898	-0.20122616066367452	-0.009850308574059805	0.044140330160911456	-0.0872877963039666	-0.023269441209540078	0.028917770556606437	-0.055674951057629596	0.002277554407711115	0.0415984505235588	0.035310039201924985	0.09281122541114062	0.07328546125585178	-0.008861967443194828	-0.06004005336768023	-0.00259849783469584	0.05545810772396323	-0.10660235125117701	0.024007912294842965	-0.10989662797398234	-0.11051896787407806	-0.13357017389042009	-0.05393761023461474	-0.019851311074792877	-0.1320100877762613	-0.010263864694653763	-0.016414896312890608	0.027548750851361492	0.07604998070516164	-0.05236319811430594	-0.0200499392779859	0.0021422487614452222	-0.03936943941563733	-0.04804098464917544	-0.02226278221778187	-0.08060840740218671	-0.10398062240597129	-0.059757374466562596	0.0076322174821068945	-0.00534293181355926	-0.00383312247880405	-0.02985368814753653	0.06211925202472955	0.028585243785115583
0.21373685231745265	-0.09911348753922791	-0.038179456125128255	0.10438211907736898	0.0815794698777861	0.03175818598118398	0.13953108450721363	0.10811496001339242	0.3236503688317579	0.187936304731373	-0.09422956351508649	0.22908570291506924	-0.12681061446826414	-0.05909201511245969	-0.07283061908160848	-0.05226028033808539	-0.09921320925566043	-0.10993789675422876	-0.03543049724089655	-0.20633498963314012	0.06802621167823733	0.1673259125302177	0.15465596972533324	0.21103058209779507	0.1791319067591309	0.05832052543670435	0.07515693553895476	0.0014050067893520406	0.05173451104125955	0.12167210186221862	0.007495642345278018	0.02886062196839241	0.08279148467770181	-0.030304650265085182	-0.06874619568192503	-0.11130774148244861	0.03437885208819951	-0.06339918661118928	-0.1420908304466639	-0.08539714317888242	0.06102446401846961	0.0613912705000542	-0.23692925213658417	0.010330767045378324	-0.011302871241867617	-0.07731277925928678	-0.11526660581201749	0.02001538324942031	-0.0033540210271196334	0.02562780531750144	-0.028861841997589496	-0.023009122317189414	0.05214036532004565	-0.032901297376726285	-0.21364801674513423	-0.1936086290725988	-0.005864450076715183	0.02977579044288991	-0.011325481906820952	0.014531327063815012	0.05184198965489554	0.14592169430001156
0.451112965568701	-0.09338491362828605	-0.06857848418413909	0.16541520213088057	0.0936871247425841	0.059234561888969424	0.14429966573261255	-0.025650340421839966	0.2811899059432902	0.3081700222898823	-0.1654100425852626	0.29805418435295233	-0.07068099864426897	-0.08708901184131837	-0.05886621289951535	-0.04324728893498417	-0.02043089625399564	-0.09101045225214524	-0.06767048553954835	-0.24017260077893662	0.0593628830387892	0.18824734110855945	0.25583055196809396	0.2661360875328642	0.19534705414252432	0.091501399305669	0.11482792739228456	0.028523297950695206	0.06460448591191265	0.08787204495077416	-0.11274872366848807	0.0054582395232050974	0.1606125773855156	-0.03284843702527683	-0.05204630125873528	-0.11342742839708018	-0.02143503595047635	-0.027076923222268998	-0.12985317044837774	-0.07161113016312715	0.11488617083189819	0.011627304893939476	-0.24724094252815557	-0.0016544773094323423	-0.024958638106405896	-0.08610760231164477	-0.08848604552806319	0.008841466719169896	-0.02662216716171427	0.008925828372450127	-0.08045880795257401	-0.03559679939665355	0.048986353987444324	-0.0382127361982286	-0.17957797475504977	-0.23893243607225598	-0.011700587683327691	0.009679198318360144	-0.04159250308937253	-0.0227973428660474	-0.022054853979060297	0.17077308661487953
0.4307831793337592	-0.06933263489530102	-0.08123870301968478	0.06630897097650365	0.0005231363102349822	0.046726175037597455	-0.014979589139369344	-0.18228210110817264	-0.06177989641934755	0.17298281156043366	-0.182735135872235	0.07629703782152482	0.0073043675507684525	-0.07766321752403982	-0.04230591193797688	-0.053729503658974914	0.03271994605142773	-0.04060705393390429	-0.06142522025944728	-0.2800115941311084	-0.06654686690811847	0.04205743121947404	0.037455870020026386	0.0002590220301113763	0.007985231458662576	-0.032481275076610194	0.05800075469419165	0.1121917593567045	0.060967596932314974	-0.002664889135019899	-0.18696426808270938	-0.07884913451368025	0.05636454114997957	-0.003038754296284616	0.13487604213754167	-0.09932549311111552	-0.12248480976797889	-0.04358146139095261	-0.06594558031206679	-0.12131003163769194	0.034864847974826724	-0.12604270379389138	-0.0839603787813093	-0.03791473826346281	-0.03247549233975827	0.044536504333443035	0.18915932792945203	-0.08432384792180969	-0.07099708057797904	-0.033567221884194094	-0.16414130512494218	-0.0856232849475688	-0.04307019446674585	-0.1071345682225896	0.021492958194203583	-0.12286186729470883	0.0054197883427671645	-0.06867392092703706	-0.0706905541423223	-0.13078385958386582	-0.14189178783298395	0.04710902570573125
0.13523335389603608	-0.030870920785813806	-0.05422760415534191	-0.15979175411978747	-0.1275677737055372	-0.0353550170168288	-0.21522817511618877	-0.18723396842498247	-0.42584392438191393	-0.16308509528224882	-0.07119850538205126	-0.30685880812434974	0.023902847496431356	-0.04326355900503108	-0.030661150080403335	-0.07758425893713246	0.0003719545718013986	0.0011117505869604333	-0.025042369963279115	-0.24304481469310246	-0.20324141368845117	-0.1607789639528495	-0.34448253557043773	-0.38134414758675217	-0.22609984299969957	-0.21576114619310105	-0.06392407843575651	0.16102835880587157	0.032124284989474394	-0.08583787798982451	-0.14056830555465766	-0.1480430951529584	-0.17213507194396993	0.02597668625846463	0.30951287604794353	-0.05738548381282683	-0.19189240873806185	-0.09971119598857003	0.001983871157294679	-0.1795882596203079	-0.11260474661811276	-0.17879946280660802	0.17433740343090598	-0.0439798587805357	0.002801260624352041	0.196470911407024	0.4256031200821129	-0.1354362265037113	-0.08459942150723727	-0.049316044707164775	-0.19194280857920587	-0.13433015556649383	-0.13250418520774745	-0.17539822768175095	0.2064736258903455	0.06364094529473743	0.05009154850222304	-0.13733693921906523	-0.06573715388108482	-0.1990122999807053	-0.24807737315976466	-0.12100198960387183
-0.2230893260583357	0.017782727835942484	0.006176458634123076	-0.34455455413273106	-0.1877217502024301	-0.1524719974187859	-0.2910431273951806	-0.015941554161268124	-0.48124255023110746	-0.45231109797812596	0.12709636509867125	-0.5683874530999733	-0.033913557218702685	-0.02320522448337061	-0.004247969877841962	-0.07124818808422537	-0.0840386336776232	0.019578428829049817	-0.00015886352978038837	-0.04191671737075621	-0.20757249089726584	-0.24910346812128895	-0.5238393920782662	-0.5113927163523948	-0.28319339047483805	-0.265085361459923	-0.14072961465068196	0.10646667479184205	-0.03114506339997511	-0.11586034560020626	-0.011694605127405772	-0.1295029289855253	-0.3315274701000774	0.018380396916329464	0.2768237391145352	-0.0013127935765522708	-0.16788731219657904	-0.1271570608428751	0.015091558626939339	-0.147308801471595	-0.1921219998510978	-0.09152724834140928	0.3362641265386025	0.01682672901284217	0.06734274807912512	0.21228534517529318	0.33408035790839735	-0.045466196270965785	-0.05226304101442875	-0.028046939654142608	-0.1111109631650841	-0.15377105719861472	-0.15188060467785666	-0.1779115879366504	0.17886729157325024	0.18054634322601332	0.10830024924333238	-0.12268286729896051	-0.026343943740533476	-0.13603874732629795	-0.263741145174918	-0.18499767433537434
-0.38167142297621826	0.06604139699721912	0.05591960518157056	-0.3393376131009857	-0.1593721689458412	-0.2120260623083614	-0.2164606722334576	0.12503495864744837	-0.22296508298440393	-0.47801253249701064	0.24231821789239852	-0.542535429506584	-0.0703701391057395	-0.03636033647473032	0.06747502469971714	0.011225543184080908	-0.10030678710703939	0.05621312950188548	-0.01285696619989622	0.3072063455490041	-0.05206265300294012	-0.16727379153843244	-0.285723867412483	-0.23288476035092182	-0.10827116394221964	-0.08728424704698563	-0.08743660605297257	-0.011830531933053563	-0.12431028646738307	-0.11656245058651894	0.06501632154557882	-0.036390897729981955	-0.27240262756426736	-0.021244395238674253	0.05623917202679026	0.013189811195398582	-0.06695945568387701	-0.06874124433964794	-0.05099787317193592	0.01531952049316509	-0.13344352821881184	-0.02909114751713908	0.24590377322439227	0.11246622797405881	0.08987442005018544	0.06410318252879273	-0.0196995518523937	0.12881891616922117	-0.022067684363306868	-0.03599889241369876	0.02186432428772466	-0.16223936583009946	-0.1534805865784836	-0.13496067249164523	-0.04361626310761675	0.18561190580661682	0.14682433723090357	-0.025899782148261226	0.0017573866534886726	0.020658169390626882	-0.1527218709508922	-0.11600951915849077
