1.741866315137140520e+00
2.175041585003087974e+00
1.857692546217668994e+00
1.995512571920542877e+00
1.686801947654152700e+00
1.986443105879407867e+00
1.882949253812478574e+00
1.745081486641486102e+00
1.786940909176513159e+00
1.717995692476502745e+00
1.978719099363059009e+00
1.788027931868673814e+00
2.036827438713058935e+00
1.817455524762190855e+00
1.723688239799105126e+00
1.736607062991710082e+00
1.743721699610432552e+00
1.818305430190289229e+00
1.641984059143368313e+00
1.860544410927637671e+00
1.729678610274536954e+00
1.738495806237419838e+00
1.792424128882037948e+00
1.412753199034674445e+00
2.246959792586386229e+00
