3.377296440555299650e+00
3.120296756801893334e+00
2.659781744353215238e+00
3.497450906197383969e+00
3.324288531907124256e+00
3.596413802401157156e+00
3.419809256792810004e+00
3.283057936134287758e+00
3.391549835977237581e+00
2.911161010836910368e+00
3.616277102900008256e+00
2.996402318897343875e+00
3.540868750910098228e+00
3.516368530683327442e+00
3.093129149712005699e+00
2.899112673489922631e+00
3.706636783071510344e+00
3.364476648538436532e+00
3.556658051517433528e+00
3.234001070740174288e+00
3.156463669507968195e+00
3.157690858948487556e+00
3.253136804248470071e+00
3.282434220810002135e+00
3.282294145541047037e+00
3.081443746462618094e+00
2.703245856236498490e+00
3.462355503125107425e+00
3.155728800664023836e+00
3.291906267584809420e+00
3.494139064438435582e+00
2.858156079074226863e+00
