1.825342101499568992e+00
1.965932615209986967e+00
1.633437170179280473e+00
2.129075024838416930e+00
1.760929774106249068e+00
1.525988939663600608e+00
2.151773046236713061e+00
2.298914627268005439e+00
1.634184964350905211e+00
1.589003001759620615e+00
1.749765647178019634e+00
1.879650632621673312e+00
1.902396456444376494e+00
1.921063016151657532e+00
1.667348126698393163e+00
2.236265017115930398e+00
1.869524221854022894e+00
1.830566563928613721e+00
2.030910399732149596e+00
1.767691864931291601e+00
1.891961850094813657e+00
1.293511373610308102e+00
2.653841963691824457e+00
2.009218577001438355e+00
1.738594545188814067e+00
1.829100652379354486e+00
1.934027424034101106e+00
1.819770080930056988e+00
1.604989623440746804e+00
1.646949111228741325e+00
1.837809753343263797e+00
1.689750466373585391e+00
