atlas.MedFC	atlas.SubCalC	atlas.AC	atlas.PC	atlas.Precuneous	atlas.Brain-Stem	precuneus	7Am	7Pm	7m	PVC	POS2	atlas.FP	atlas.IC	atlas.SFG	atlas.MidFG	atlas.IFG tri	atlas.IFG oper	atlas.PreCG	atlas.TP	atlas.aSTG	atlas.pSTG	atlas.aMTG	atlas.pMTG	atlas.toMTG	atlas.aITG	atlas.pITG	atlas.toITG	atlas.PostCG	atlas.SPL	atlas.aSMG	atlas.pSMG	atlas.AG	atlas.sLOC	atlas.iLOC	atlas.ICC	atlas.SMA	atlas.PaCiG	atlas.Cuneal	atlas.FOrb	atlas.aPaHC	atlas.pPaHC	atlas.LG	atlas.aTFusC	atlas.pTFusC	atlas.TOFusC	atlas.OFusG	atlas.FO	atlas.CO	atlas.PO	atlas.PP	atlas.HG	atlas.PT	atlas.SCC	atlas.OP	atlas.Thalamus	atlas.Caudate	atlas.Putamen	atlas.Pallidum	atlas.Hippocampus	atlas.Amygdala	atlas.Accumbens
-0.03461854533038851	-0.09561564594578445	-0.022716167543482657	-0.03391526962569865	0.0084647213073597	-0.0357751028593	0.009566272868409165	0.03319853725021647	0.0343865972219138	-0.033475998647239415	-0.02951636936548332	0.04112705906721066	-0.14705383537778796	0.020664425307789676	-0.05228791136062977	-0.03523961771349167	-0.12623911219469228	0.10631358609485138	0.06757489240722511	-0.06660499787026439	-0.00027865746143024804	0.09045446505664602	-0.12660675958582587	-0.03652651516726516	0.08173591635862429	-0.03459142076688679	-0.05903279483552423	0.07303191621918939	0.07079710690104213	-0.004371556725733975	0.10476041290028196	0.057348654778563476	-0.03300527991741199	0.015109752154997337	0.029230846935494628	0.045581955592917195	0.03722802973435334	-0.08875055509918683	0.14315097758259546	-0.08426350878104641	0.06614868443117128	0.05690766885341332	0.06977136028426881	0.08000396367486809	0.03246251315053524	0.05493527100064743	0.057973953535600566	0.0028502461244789973	0.17038875741669657	0.03994897595713138	0.11616479135492677	0.1380664113565062	0.18590135479224304	0.04309819729362119	-0.06243338361225641	0.030958896280231872	-0.0048847805271075816	-0.06432624844493107	-0.04188589693911609	0.05967940408673059	0.012590871811992952	-0.09448107084764165
-0.09972337596923889	-0.08428122670130418	0.06020858972529027	-0.03429497078594331	-0.006010952241228896	0.023911301042572615	0.007504772193946787	0.0507547781114121	0.0723137277187288	-0.10538599776749154	0.020315677615949712	0.03028500668893483	-0.08916386430706877	0.06948920495124866	-0.05925316459927669	0.015917257866235827	-0.056584372116603214	0.03339686722326354	0.003651116794784289	-0.039728529804692755	-0.01145471391571971	0.02101169106191474	-0.10581115417638334	-0.0323220119060196	0.01776436655827744	0.004291670481674795	-0.005310278373084265	0.01885178156853404	0.04107793876896684	0.0636458402294372	0.0905644318830365	0.10626055912485177	0.02739398597738076	0.03983407512590071	-0.008721042916621485	0.004341621350024132	0.03228877596994416	-0.04818132346458424	0.068838697067122	-0.03622636677685864	0.005220853270963949	-0.046695872987381065	-0.020557499536494293	0.03663833813746914	0.011856012607330713	-0.0403478899582264	0.014913351931891961	0.006205128772617965	0.14456060700597628	0.07856074547733888	0.08806035200351695	0.15820392441717324	0.18364989638923934	0.0020186738629445616	-0.07434251307761991	0.04402666238519624	-0.11237710219250187	-0.0453067251204307	0.0007874958616573662	-0.063168998701274	-0.09520629672410863	-0.2020198017799515
-0.12549551614236493	-0.06349810681413662	0.11114593291248072	-0.026039315968999683	-0.005258253777568736	0.05231322974222471	0.019588614611270396	0.05791255657241284	0.1026908490597832	-0.1423595401767089	0.05944324271675127	0.05556930282836029	-0.029297474573685436	0.09370622437390805	-0.06871884121313897	0.047585660561391296	-0.011939764998555369	-0.033405284387773626	-0.05199327181644091	-0.02304321246938238	-0.014016699898108224	-0.01833925195119339	-0.09509685055226312	-0.02774767697496927	-0.020711886338115104	0.01846650499269869	0.03115092035956105	-0.02332125319053334	-0.002985073901220027	0.09526586206877069	0.06601331092279822	0.13527278278245314	0.0766474018638997	0.06633802139949961	-0.041436652737252944	-0.0026574050558929923	0.01573697026552425	-0.020924386472721025	0.03169575690510376	-0.010137099972436463	-0.030490678164744787	-0.12662765239465196	-0.07660306835838489	0.0007764453888127743	-0.0009688490007865253	-0.10408698355967917	-0.013009748762369482	0.00029397554120665775	0.10973889876025071	0.09595204642745923	0.06346716425896887	0.15608617014075196	0.18276917618579758	-0.005222352769082485	-0.07953407843781117	0.07055536038769213	-0.15386457999266664	-0.011033724534268737	0.030481213767100074	-0.1461031627277692	-0.1510063421096403	-0.24348765828946686
-0.051861063208057515	-0.04800569024007384	0.04851129870501734	-0.013600821023119655	0.020298566621818417	-0.011238789325944257	0.03993370433823838	0.034086448041081255	0.07883166375350383	-0.07497668282191947	0.03399923662550924	0.11126971223268611	-0.031779887355897415	0.05064747452759025	-0.07212196698385878	0.010343409557454629	-0.050303688067040386	-0.007793893038639206	-0.029649724193594233	-0.041765842248183804	-7.570768161047764e-05	0.04106423558731955	-0.11329349414698858	-0.0254288252151008	0.031053041041636684	-0.029036829766349952	-0.00019671058206920979	0.000549799511485434	-0.022122541355414353	0.026676293575131387	0.05092451435065185	0.10003332871459486	0.05638117083353793	0.0665795729800195	-0.03195780219119586	0.05618627245591261	-0.002519044105252311	-0.047288707055956114	0.10118519862563513	-0.05390680251492709	0.01808240421302595	-0.0801934201727101	-0.015124834736222146	0.011553751039843343	0.014189460080814342	-0.04161578210035366	0.017313066051997165	-0.011307014798998451	0.10234031526743537	0.062073730487999246	0.0710644509117836	0.11888771361050633	0.19154948497213314	0.06195497184204375	-0.07427553573591021	0.09824431712704987	-0.031535981526560716	0.01400860979956132	0.0059477832147529245	-0.06808307269567127	-0.050810448332151634	-0.12587478109350142
0.03661271534218541	-0.06039750309187497	-0.06415520061183036	-0.018952582747535016	0.0353792526236462	-0.10455488672450854	0.03207003659120071	-0.0028331303331486555	0.00850491503144903	0.025241503335137673	-0.03855461353571814	0.10678618932054013	-0.1087955184951788	-0.005212519472532027	-0.06283656643330801	-0.05509297792221588	-0.11275173847004215	0.11158961694340572	0.06065547594396388	-0.07590341059551584	0.009483834994996863	0.13800982368846076	-0.13968810605517484	-0.02552910687036579	0.1227316071257725	-0.08658761367876211	-0.0638099545652571	0.06651697226958797	0.022848878291469442	-0.06534464610799844	0.07237588884265778	0.04345365375754263	-0.011473618412637332	0.03301291201864104	0.010022030864283597	0.10528650303869633	0.00495587565863867	-0.10143737238652745	0.19876872587597758	-0.12274714139355132	0.10028406328873586	0.04788100618898766	0.09220030236844548	0.051338677836859734	0.04167033799927129	0.08446269150584931	0.07602415155025066	-0.003976962887564106	0.15047043545077138	0.025247643249141194	0.1049348920145667	0.0970889771073827	0.21179866395942554	0.13418515051890278	-0.07925886318102326	0.10037517303428001	0.11325805750377144	-0.006738631484002677	-0.04506526215712085	0.09071065777567067	0.09667522383421429	0.005154651384191713
0.00195413368326704	-0.10218455903542802	-0.08361191359985273	-0.049944544370558806	0.0037090250606470823	-0.10033652613280333	-0.020030468940663418	-0.006461172779491279	-0.033804457767995386	0.020289930581872936	-0.0779012456854479	-0.014829798523339278	-0.19653193232957328	0.011271106745246735	-0.044361215546421806	-0.059780202683085745	-0.10701732358392017	0.2123289781671346	0.12818983646195936	-0.08549109705106851	-0.008674547226929338	0.14085408230828386	-0.13896468859487524	-0.029735679442234143	0.13503982226825603	-0.06724645844380475	-0.0809147082345782	0.09625509072203689	0.11473825598891131	-0.0465792756840582	0.1278897821008297	0.04320008699963544	-0.05261553900224495	-0.008001903920168085	0.041841742248498084	0.05648080094861448	0.04634665487837993	-0.11670807423708572	0.1836854242899162	-0.12032648646252583	0.11039022755416422	0.11434406105241315	0.10692915617721918	0.07244420187189742	0.04593760555017242	0.11624270653691746	0.08869281233686505	0.029214109358247323	0.2240172804732531	0.04387278578444217	0.12936277482948694	0.13877540418360845	0.22154880320450016	0.09739991986165657	-0.10129452587277119	0.059329618603397305	0.05718979674355651	-0.07644485547219987	-0.0549265245174933	0.13251572131019074	0.08238583400538665	-0.061819466593011546
-0.1650574146064646	-0.13553476357459088	0.046698062452054524	-0.07327448844480801	-0.0534588112413975	0.04150731803324722	-0.06670986261072999	0.052833513618479745	0.03100019554154169	-0.12538190226773402	-0.0208214620338024	-0.15309977422022378	-0.19640049322186925	0.09787375578188685	-0.027564177293749992	0.028504227852649902	-0.03923105050354249	0.15452418307859703	0.08598110273010139	-0.05969608478280017	-0.043115047456650825	0.0016926049235226823	-0.10399165441414844	-0.04023822020673157	0.01543108474884209	0.04012475316127575	-0.023898925070483627	0.044990516333641005	0.16333411445058302	0.10244490437575246	0.16625920638729155	0.11007244732513216	-0.023589765903613724	-0.012554930419759698	0.03512684124469353	-0.061871692696946465	0.08571327378417762	-0.057262985885586794	0.030139398900594645	-0.009583674982671072	0.014741494714507856	0.034664363826334865	-0.0019505487674347233	0.054957083444152816	0.012608460139673178	-0.01991921608875544	0.019872265519113953	0.049921973461298806	0.2327596043949382	0.09363191221894362	0.11299523061491328	0.20722142327834603	0.18145076766944854	-0.06769644649947024	-0.10244514539157058	-0.006447045959687225	-0.20611757209284903	-0.13751530154755434	0.0023320543124898084	-0.024529660170078193	-0.1409300810762148	-0.30501145784774786
-0.30167643504508135	-0.1121999208771352	0.2273309552015337	-0.03853245912961228	-0.0672049793125183	0.20333408969093061	-0.029642752390588587	0.15162195930799677	0.19544796569079878	-0.28383131162780456	0.10554538405163724	-0.11435335751359879	-0.05675754199395357	0.15090109555412107	-0.015048433489242268	0.14285842498915272	-0.00607029038881636	-0.08330664610166207	-0.05629016913549701	-0.025593248060326642	-0.053293878240874934	-0.17623930109815034	-0.05860893728233372	-0.04997994182826655	-0.15070581449499554	0.13818573780134902	0.05743041760930141	-0.04433426843760801	0.08249925940710558	0.24130449160947667	0.129078977603371	0.16907055107651878	0.050212742728012086	0.04078931557265141	0.0010291909815580008	-0.1271607864664995	0.07734039349169271	0.04679992310613425	-0.1267754774053039	0.13315067932984864	-0.1047592611771003	-0.13563866188545598	-0.12462177819055419	0.019849899654126965	-0.03435851493274557	-0.2235278222116105	-0.08314712171117888	0.012599953521844613	0.11025939576759253	0.08872699735667498	0.05384788923971349	0.2013728208665928	0.07393347125074261	-0.2390308965265105	-0.035372987571045934	-0.04898711544868068	-0.4061521637142348	-0.11603089218433962	0.07163572351269885	-0.23900215897030974	-0.36431677665086526	-0.4411853008842379
-0.2426352721480316	-0.030659041101594623	0.3086483914172406	0.06372067147044122	0.0024772633613754573	0.21584429528233023	0.10600365152010363	0.22422995068815446	0.3453937238854103	-0.2859446944522568	0.1964211375979555	0.17149090100536232	0.1724523821532476	0.08210724288538432	0.006844039879575471	0.18811222049222753	-0.05101812965119071	-0.3443471882058937	-0.18603904434060645	-0.00923523519502772	-0.02020638111476103	-0.24195289041166826	-0.01978690880985539	-0.03963856449989882	-0.2179006321176975	0.11605029857691995	0.10422923832173325	-0.08102981835568399	-0.10017387436043831	0.2212480184810762	0.02280640028983142	0.14892828045859402	0.1158399772105451	0.1219819851073779	-0.027939845074103735	-0.0825244205471407	0.02599497959917798	0.13291199038073578	-0.14117175341798255	0.18441658440298003	-0.14432177795621193	-0.2764346585417846	-0.15681775755677058	-0.010461261327118915	-0.059100695459186205	-0.320295215366786	-0.13408217719103044	-0.06780094894961156	-0.09331817233782079	0.003794836855432364	-0.02945000225549119	0.06844691208216941	-0.06620275961786518	-0.2675786957113587	0.08749071051032051	-0.03612869329442427	-0.2794412679873118	-0.005722411989738274	0.06747759096944961	-0.29592214403084144	-0.332378034128857	-0.24273834543929737
-0.013833730221096248	0.04570251921432689	0.24146142309823293	0.17853482654419697	0.11492998168236937	0.037503659286380074	0.25600957045272904	0.21400113906468535	0.3567906844560479	-0.08981011977842047	0.16414094126848913	0.5349348103802632	0.36545101896709176	-0.07404617521039888	0.04944450708822719	0.14048520419301896	-0.08672256997625682	-0.4133888476894739	-0.1851234687233842	-0.005240659249027257	0.018677560839993133	-0.15657998741178114	0.023793217681333766	0.0032997222228314605	-0.12644667777388985	-0.029582258215463855	0.11533388179928125	-0.018145252253312264	-0.23259970007449138	0.06211168318853878	-0.06413748360480835	0.06608656352505897	0.14796144777875062	0.1657814269670261	-0.028505512996691153	-0.023277298197268172	-0.009472758958079242	0.15891918551356699	-0.02409369786979671	0.09017398766687904	-0.09472824379102147	-0.32797939793129105	-0.128109450297811	-0.039436527575069935	-0.05203464842254613	-0.23642098132084102	-0.08876346604736271	-0.11313800586961102	-0.2314651719071626	-0.06755223911001308	-0.12200240674293787	-0.12844547787844882	-0.1772106882427604	-0.13469667250523043	0.18581202983895706	0.007527920383197933	0.11897520723839693	0.10570904813826199	-0.038259574254769516	-0.14375963135263004	-0.036230662286895664	0.1684917548246443
